customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4631-HDBPB-6195,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.45,843.32,No
6588-CEAKI-6196,Female,0,Yes,No,28,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.41,1647.23,No
3990-IYLVG-6197,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.89,1861.99,Yes
5348-BGBAE-6198,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.74,232.77,No
2430-ITDPJ-6199,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.91,3020.13,Yes
4624-XMGGE-6200,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),116.64,1120.58,No
8217-RGMNB-6201,Female,1,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,98.26,2752.88,No
9177-UNSCZ-6202,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,83.71,719.71,No
6762-YWPHR-6203,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.63,2289.92,No
5609-KSXEO-6204,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.42,1998.08,Yes
8005-IIAIP-6205,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.38,1888.96,No
9742-NHVEE-6206,Female,0,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.53,591.48,No
5690-VFASP-6207,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.81,3645.04,Yes
7171-KDIML-6208,Male,0,No,No,17,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,71.11,1213.88,No
9000-FIEOU-6209,Female,0,No,No,7,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,63.56,401.45,No
8947-FLTBS-6210,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.23,1287.84,No
2209-ACWRU-6211,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.84,2662.25,No
7210-UMVBP-6212,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.12,89.9,Yes
7794-ZJESB-6213,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,76.44,555.27,No
7988-SRHDP-6214,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),67.48,1467.08,No
4264-KEIVX-6215,Female,0,Yes,Yes,48,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.07,3040.15,No
4140-DAEAR-6216,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.35,418.65,No
6783-UIVEG-6217,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,71.98,1520.46,No
9242-WPPSV-6218,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.7,1336.05,No
3081-BEJGN-6219,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.56,462.63,Yes
2242-PSCHO-6220,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.13,2302.87,No
1596-RTJAN-6221,Male,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.63,2612.72,No
8819-HWWHP-6222,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,96.19,3935.9,No
1379-OWYFR-6223,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,94.14,3505.1,No
1594-HVQKZ-6224,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.16,197.83,No
7826-ACQWE-6225,Male,0,Yes,Yes,68,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.91,4736.28,No
5844-VWQZY-6226,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,57.06,3630.04,No
8505-RZACN-6227,Male,0,No,No,22,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),57.71,1269.58,Yes
7038-XRGXC-6228,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,80.82,3778.61,No
1854-SZNDB-6229,Male,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.35,155.56,Yes
9815-HQIFR-6230,Female,1,Yes,No,50,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.5,2770.97,No
7651-MNMPU-6231,Male,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.3,719.83,No
7398-HGRQJ-6232,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),66.59,666.5,Yes
8546-KIOFS-6233,Female,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.14,3567.59,No
9072-YLGMC-6234,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.48,282.86,No
7009-LDOSF-6235,Female,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.79,959.8,No
4642-XSULM-6236,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.87,3964.93,No
5472-LDBVN-6237,Female,1,No,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.21,5043.89,No
5792-PKXMN-6238,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.59,122.85,Yes
5781-EEEGE-6239,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.01,552.66,No
3016-YJUKV-6240,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.29,155.26,No
7777-VHCIS-6241,Male,0,No,No,38,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,77.42,2938.95,No
6887-SZFLM-6242,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.29,4696.28,No
2343-RBXCC-6243,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.34,2925.16,Yes
2562-XWXVY-6244,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.98,466.22,No
5242-ALFGR-6245,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.29,5582.55,Yes
2501-IKBST-6246,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.34,3489.4,No
6025-AULGY-6247,Female,1,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),104.0,7404.74,No
8733-LLXEK-6248,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),69.29,700.91,No
6133-JICGJ-6249,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.2,553.92,Yes
8536-IEWJX-6250,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.38,364.92,Yes
1981-AXCAQ-6251,Female,1,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.25,533.44,No
3855-MKHMG-6252,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.08,220.99,Yes
3022-FDNOA-6253,Female,0,Yes,No,47,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.21,2906.67,No
5135-TAHYL-6254,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,95.04,3068.48,No
1149-NKFBW-6255,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.67,1416.18,No
8314-RAWMM-6256,Male,0,No,No,23,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,59.34,1367.11,No
8898-LGGYO-6257,Female,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.8,2370.53,No
6209-PFKYD-6258,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.84,1237.99,No
9560-HHARI-6259,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.59,1061.26,No
5134-PQYOE-6260,Female,0,No,No,10,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),69.78,687.43,No
7330-BVHSE-6261,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,90.51,2722.93,No
4659-SQAAZ-6262,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.93,606.1,No
5759-WBMOX-6263,Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.57,2388.49,No
7394-QHZIH-6264,Male,1,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.33,2147.73,No
7512-ZWEVJ-6265,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.16,236.06,No
2997-YYJAF-6266,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,73.74,940.62,No
5870-BFDYJ-6267,Female,1,Yes,Yes,44,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,77.07,3392.4,No
4420-KAOXV-6268,Male,1,Yes,Yes,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.88,933.13,No
3256-AUVXP-6269,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,88.79,6404.8,No
5261-TRTHX-6270,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.41,1992.35,Yes
1334-CROOX-6271,Female,1,Yes,No,32,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.07,2378.58,No
8836-SECDP-6272,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.66,5340.73,No
7414-UCHIQ-6273,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),53.42,1437.42,No
1419-VCNYF-6274,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.99,2008.85,Yes
7184-OVPWK-6275,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.74,3983.5,No
2475-RZLVW-6276,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.68,1227.96,No
6809-UOUIN-6277,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,81.03,2503.69,Yes
1700-FPSAB-6278,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.28,249.79,No
1057-NIBUN-6279,Male,0,Yes,Yes,46,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,70.65,3268.0,No
1090-RXKYK-6280,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,81.1,1703.65,Yes
1696-DBHKL-6281,Female,0,No,No,31,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),65.31,2037.49,No
5325-WAXGY-6282,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.8,4390.72,No
2216-CDHYM-6283,Female,1,Yes,No,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.9,535.86,Yes
2487-QNSTU-6284,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.58,1140.11,No
2361-MQOZY-6285,Male,0,Yes,Yes,46,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),62.36,2860.35,No
8306-GNUGS-6286,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),71.61,3018.82,No
3242-DGYZW-6287,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.11,1636.79,Yes
3441-UFDGD-6288,Female,0,No,No,6,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.04,386.32,Yes
6763-RACMC-6289,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,104.69,6036.16,No
8453-KKASS-6290,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.85,154.0,Yes
7806-OHCIO-6291,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),81.26,418.06,No
2049-BFBAM-6292,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.06,645.36,No
7705-MCIAQ-6293,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),73.06,1032.43,No
3097-KXPTJ-6294,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,76.92,2518.91,No
9375-SNPQE-6295,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.33,1243.13,No
3264-RLUNB-6296,Male,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,55.78,1120.81,No
6982-PJUJC-6297,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.71,5799.21,No
2090-XJKHT-6298,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.45,298.41,No
6449-XXZIP-6299,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.63,393.58,No
4118-STGWH-6300,Female,1,No,No,24,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,62.97,1468.52,No
9848-WAKKV-6301,Male,1,No,No,25,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),57.79,1430.46,No
7519-BVFJE-6302,Male,1,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.66,1036.84,No
2417-NCCUI-6303,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),67.46,1215.71,No
6833-ZBUCT-6304,Male,0,No,No,6,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.92,424.82,Yes
3753-DFJSR-6305,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.98,1748.52,No
7556-AZLCY-6306,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),78.58,2586.38,No
8134-CLXRF-6307,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.95,2370.38,No
7303-EJFSY-6308,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.55,888.65,No
1400-PGTDJ-6309,Male,0,No,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,70.43,2134.92,No
2852-WCPDP-6310,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),79.3,2208.89,No
7910-TAUHR-6311,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.64,473.81,No
9673-DJWDG-6312,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.25,823.07,No
5941-ZHKUD-6313,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),94.75,6830.83,No
3948-IKOFK-6314,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,61.2,687.51,Yes
9250-VYRPF-6315,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),81.75,5909.4,Yes
2429-OKUAX-6316,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,84.56,1102.09,No
2534-KJYSA-6317,Female,0,Yes,No,63,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.64,4986.73,No
8676-RBUAL-6318,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.06,1098.55,No
2458-AORMI-6319,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.05,3064.43,Yes
5620-DBEBT-6320,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,69.81, ,No
6477-EOMCZ-6321,Male,1,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.91,477.96,No
9439-TVOUN-6322,Male,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.1,1944.26,No
2494-EWLSD-6323,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,73.5,3517.72,No
5030-CFCFP-6324,Female,0,No,Yes,24,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.41,1419.8,Yes
1048-FRDOW-6325,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.88,199.84,Yes
8019-DDSJK-6326,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.42,789.61,No
5290-PLACA-6327,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),97.64,3329.24,No
3383-VZMAB-6328,Female,0,No,Yes,21,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,54.27,1121.48,Yes
8334-IWNWD-6329,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.2,4031.3,No
8723-OLNIP-6330,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.38,2102.48,No
7929-VZKTX-6331,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),61.9,3109.82,No
1159-MSLCR-6332,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,68.57,1089.52,No
4654-QAAPZ-6333,Female,0,No,Yes,42,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.56,2653.81,No
6754-YWHCO-6334,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.52,981.3,No
6583-UNXVP-6335,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.0,4004.76,No
5961-AURXC-6336,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),86.89,1804.87,Yes
2314-RMPLQ-6337,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.02,671.83,Yes
6925-ETMOQ-6338,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,52.97,959.23,No
7699-HAEZF-6339,Male,0,Yes,Yes,11,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.47,742.27,Yes
3243-WGMJR-6340,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.43,1654.58,No
6350-NNVPN-6341,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,102.91,805.51,No
8985-CVFIA-6342,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,99.88,615.69,No
6141-VJRKT-6343,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,78.1,882.14,Yes
9986-SIVAZ-6344,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),61.54,178.98,No
8554-QQGLC-6345,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),85.98,4735.66,No
4048-PJUWO-6346,Female,0,No,Yes,25,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.57,1624.92,No
4067-HOSDL-6347,Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),67.57,1827.39,No
4964-HGVLO-6348,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),75.26,1514.4,No
1344-HFIVO-6349,Male,1,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.82,701.08,No
9119-KUEVP-6350,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),69.13,2319.96,No
1349-RMAWN-6351,Male,1,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.35,3070.92,Yes
6458-PCISI-6352,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.47,332.77,No
8994-ILLAV-6353,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.58,1190.4,No
2220-MXZFJ-6354,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),73.61,599.93,Yes
6091-SGOVT-6355,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.49,716.9,No
8397-XWNZM-6356,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.17,1186.52,No
7384-YBYVZ-6357,Female,1,Yes,No,62,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.96,4304.08,No
7953-EHAPL-6358,Male,0,No,Yes,21,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,55.01,1168.81,No
5271-TVBXJ-6359,Female,1,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,64.22,750.02,No
7767-PLFET-6360,Male,0,No,Yes,5,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),61.29,311.45,No
3892-FAVKJ-6361,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.52,1474.44,Yes
